session_file,visit_index,segment_id,entered_at,exited_at,point_count,mean_speed_mps,mean_match_distance_m,elevation_m,duration_s,learning_row_source,anchor_canonical_id,anchor_individual_count,time,temperature_c,humidity_pct,dew_point_c,precip_mm,weather_code,surface_pressure,cloud_cover,timestamp_x,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_12h_mm,rain_24h_mm,rain_48h_mm,hours_since_rain,habu_capture,habu_individuals,segment_x_m,segment_y_m,bio_ネズミ_5m,bio_ネズミ_5m_nearest_m,bio_ネズミ_5m_50m_count,bio_ネズミ_5m_100m_count,bio_ネズミ_5m_250m_count,bio_ネズミ_5m_500m_count,bio_ネズミ_10m,bio_ネズミ_10m_nearest_m,bio_ネズミ_10m_50m_count,bio_ネズミ_10m_100m_count,bio_ネズミ_10m_250m_count,bio_ネズミ_10m_500m_count,bio_ネズミ_15m,bio_ネズミ_15m_nearest_m,bio_ネズミ_15m_50m_count,bio_ネズミ_15m_100m_count,bio_ネズミ_15m_250m_count,bio_ネズミ_15m_500m_count,bio_ネズミ_30m,bio_ネズミ_30m_nearest_m,bio_ネズミ_30m_50m_count,bio_ネズミ_30m_100m_count,bio_ネズミ_30m_250m_count,bio_ネズミ_30m_500m_count,bio_オットンガエル_5m,bio_オットンガエル_5m_nearest_m,bio_オットンガエル_5m_50m_count,bio_オットンガエル_5m_100m_count,bio_オットンガエル_5m_250m_count,bio_オットンガエル_5m_500m_count,bio_オットンガエル_10m,bio_オットンガエル_10m_nearest_m,bio_オットンガエル_10m_50m_count,bio_オットンガエル_10m_100m_count,bio_オットンガエル_10m_250m_count,bio_オットンガエル_10m_500m_count,bio_オットンガエル_15m,bio_オットンガエル_15m_nearest_m,bio_オットンガエル_15m_50m_count,bio_オットンガエル_15m_100m_count,bio_オットンガエル_15m_250m_count,bio_オットンガエル_15m_500m_count,bio_オットンガエル_30m,bio_オットンガエル_30m_nearest_m,bio_オットンガエル_30m_50m_count,bio_オットンガエル_30m_100m_count,bio_オットンガエル_30m_250m_count,bio_オットンガエル_30m_500m_count,bio_カエル_5m,bio_カエル_5m_nearest_m,bio_カエル_5m_50m_count,bio_カエル_5m_100m_count,bio_カエル_5m_250m_count,bio_カエル_5m_500m_count,bio_カエル_10m,bio_カエル_10m_nearest_m,bio_カエル_10m_50m_count,bio_カエル_10m_100m_count,bio_カエル_10m_250m_count,bio_カエル_10m_500m_count,bio_カエル_15m,bio_カエル_15m_nearest_m,bio_カエル_15m_50m_count,bio_カエル_15m_100m_count,bio_カエル_15m_250m_count,bio_カエル_15m_500m_count,bio_カエル_30m,bio_カエル_30m_nearest_m,bio_カエル_30m_50m_count,bio_カエル_30m_100m_count,bio_カエル_30m_250m_count,bio_カエル_30m_500m_count,bio_ヤマシギ_5m,bio_ヤマシギ_5m_nearest_m,bio_ヤマシギ_5m_50m_count,bio_ヤマシギ_5m_100m_count,bio_ヤマシギ_5m_250m_count,bio_ヤマシギ_5m_500m_count,bio_ヤマシギ_10m,bio_ヤマシギ_10m_nearest_m,bio_ヤマシギ_10m_50m_count,bio_ヤマシギ_10m_100m_count,bio_ヤマシギ_10m_250m_count,bio_ヤマシギ_10m_500m_count,bio_ヤマシギ_15m,bio_ヤマシギ_15m_nearest_m,bio_ヤマシギ_15m_50m_count,bio_ヤマシギ_15m_100m_count,bio_ヤマシギ_15m_250m_count,bio_ヤマシギ_15m_500m_count,bio_ヤマシギ_30m,bio_ヤマシギ_30m_nearest_m,bio_ヤマシギ_30m_50m_count,bio_ヤマシギ_30m_100m_count,bio_ヤマシギ_30m_250m_count,bio_ヤマシギ_30m_500m_count,bio_クロウサギ_5m,bio_クロウサギ_5m_nearest_m,bio_クロウサギ_5m_50m_count,bio_クロウサギ_5m_100m_count,bio_クロウサギ_5m_250m_count,bio_クロウサギ_5m_500m_count,bio_クロウサギ_10m,bio_クロウサギ_10m_nearest_m,bio_クロウサギ_10m_50m_count,bio_クロウサギ_10m_100m_count,bio_クロウサギ_10m_250m_count,bio_クロウサギ_10m_500m_count,bio_クロウサギ_15m,bio_クロウサギ_15m_nearest_m,bio_クロウサギ_15m_50m_count,bio_クロウサギ_15m_100m_count,bio_クロウサギ_15m_250m_count,bio_クロウサギ_15m_500m_count,bio_クロウサギ_30m,bio_クロウサギ_30m_nearest_m,bio_クロウサギ_30m_50m_count,bio_クロウサギ_30m_100m_count,bio_クロウサギ_30m_250m_count,bio_クロウサギ_30m_500m_count,highway,length_m,bearing_deg,curvature_deg,road_class_code,junction_distance_m,stream_distance_m,coast_distance_m,forest_distance_m,farmland_distance_m,residential_distance_m,hour,sin_hour,cos_hour,segment_prior_visits,moon_age_days,moon_phase_sin,moon_phase_cos,moon_illumination,fog_wmo_flag,temp_dewpoint_spread_c,fog_proxy_flag,temperature_change_3visits_c,timestamp_y,tide_height_cm,tide_change_1h_cm,tide_state_code,minutes_to_nearest_turning_tide,tide_source_available,tide_source
capture_anchor:101,-1,OSM_ro48_0_20,2026-06-13 01:12:00+09:00,2026-06-13 01:12:00+09:00,0,,2.376473416197264,,0.0,capture_gps_anchor,101,1,2026-06-13T01:00,20.7,84.0,17.9,0.0,3.0,1012.2,100.0,2026-06-13 01:00:00+09:00,0.0,0.0,0.4000000000000035,0.7000000000000001,0.7,1.4000000000000001,3.0,1,1,-10771.866535582883,-532423.4295037163,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000061817,229.6907020321087,7.917035565545859,10.0,722.2899926418496,65.63614486196094,1423.0775098235617,3538.3201746173945,7052.983118378744,7652.2832338170765,1.2,0.3090169943749474,0.9510565162951535,0,26.943371357778034,-0.5230954382150833,0.8522741123127993,0.07386294384360037,0,2.8000000000000007,0,,2026-06-13 01:00:00+09:00,143.0,23.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:102,-1,OSM_ro136_0_184,2026-06-13 03:17:00+09:00,2026-06-13 03:17:00+09:00,0,,2.892067738719044,,0.0,capture_gps_anchor,102,1,2026-06-13T03:00,21.2,80.0,17.6,0.0,3.0,1011.8,100.0,2026-06-13 03:00:00+09:00,0.0,0.0,0.4000000000000035,0.6000000000000001,0.7,0.8000000000000002,5.0,1,1,-14641.46302759685,-538632.4557392152,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,secondary,10.000000000064308,222.32197234440616,9.355316124940884,5.0,434.0712630360618,551.7149252513822,591.8323375718662,1825.3465002749447,605.7781326675706,1805.4897788063454,3.283333333333333,0.7575649843840495,0.6527597524627226,0,27.03017691333278,-0.5072660338002571,0.8617895166179247,0.06910524169103766,0,3.599999999999998,0,,2026-06-13 03:00:00+09:00,189.0,20.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:105,-1,OSM_ro961_0_14,2026-06-13 22:13:00+09:00,2026-06-13 22:13:00+09:00,0,,4.687713415453455,,0.0,capture_gps_anchor,105,1,2026-06-13T22:00,21.2,91.0,19.7,0.0,3.0,1009.8,98.0,2026-06-13 22:00:00+09:00,0.0,0.0,0.0,0.1,0.0999999999999999,0.8,6.0,1,1,-11988.258202398234,-535384.284738065,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,track,9.999999999995477,267.400222547251,0.0,8.0,279.5747129564293,27.205394994602457,524.8005706287482,410.4234666621336,3852.886948515466,4470.53291524263,22.216666666666665,-0.45009844103743624,0.8929789434111364,0,27.819065802222923,-0.3561631176469444,0.9344237976571491,0.03278810117142544,0,1.5,0,,2026-06-13 22:00:00+09:00,114.0,-21.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:106,-1,OSM_ro88_0_194,2026-06-14 00:08:00+09:00,2026-06-14 00:08:00+09:00,0,,3.8392953759761475,,0.0,capture_gps_anchor,106,1,2026-06-14T00:00,21.4,83.0,18.3,0.0,2.0,1008.7,60.0,2026-06-14 00:00:00+09:00,0.0,0.0,0.0,0.1,0.0999999999999999,0.8,8.0,1,1,-13350.9925797315,-532772.7885950416,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,tertiary,9.999999999958337,339.71034746067596,0.0,7.0,308.50691553386264,739.4967636294828,2527.443277111642,3311.720825375696,5813.895923203301,6949.696700451963,0.13333333333333333,0.03489949670250097,0.9993908270190958,0,27.898926913332417,-0.34023478765321585,0.9403405177224744,0.0298297411387628,0,3.099999999999998,0,,2026-06-14 00:00:00+09:00,109.0,5.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:107,-1,OSM_ro129_0_194,2026-06-14 01:49:00+09:00,2026-06-14 01:49:00+09:00,0,,6.659943645490065,,0.0,capture_gps_anchor,107,1,2026-06-14T02:00,21.7,82.0,18.4,0.0,3.0,1007.4,94.0,2026-06-14 02:00:00+09:00,0.0,0.0,0.0,0.1,0.0999999999999999,0.8,10.0,1,1,-13397.05141857155,-534719.5878587728,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,tertiary,10.000000000040822,219.09364238991088,0.0,7.0,1156.095648978097,286.6612509585914,721.7754875833919,1725.6098667591514,3998.4123785112524,5007.316656530631,1.8166666666666667,0.45787391511695674,0.8890171414857364,0,27.96906580222256,-0.3261643819051307,0.9453130677063785,0.02734346614681077,0,3.3000000000000007,0,,2026-06-14 02:00:00+09:00,151.0,25.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:104,-1,OSM_ro364_0_11,2026-06-16 21:31:00+09:00,2026-06-16 21:31:00+09:00,0,,3.5337067509564006,,0.0,capture_gps_anchor,104,1,2026-06-16T22:00,23.5,98.0,23.2,0.8,53.0,1011.9,100.0,2026-06-16 22:00:00+09:00,0.8,9.199999999999994,36.1,38.6,83.0,109.2,0.0,1,1,-11481.084356278592,-535905.7778085561,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999998934,120.40634220023196,0.0,10.0,102.39590069005375,164.22155236869796,28.667163906038287,8.159130626065481,3647.818929586331,4134.952159629344,21.516666666666666,-0.6052939880428949,0.7960020025346216,0,1.259310465555771,0.26474730292695337,0.9643178239527174,0.017841088023641316,0,0.3000000000000007,1,,2026-06-16 22:00:00+09:00,184.0,-19.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:108,-1,OSM_ro257_0_1,2026-06-17 22:43:00+09:00,2026-06-17 22:43:00+09:00,0,,4.788677634996425,,0.0,capture_gps_anchor,108,1,2026-06-17T23:00,22.9,98.0,22.6,1.8,61.0,1011.6,100.0,2026-06-17 23:00:00+09:00,1.8,10.299999999999992,14.200000000000005,23.7,57.1,140.5,0.0,1,1,-9909.101630724599,-532862.2136218951,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000061174,315.7394208770157,0.0,10.0,264.5531300529913,30.56152765073796,455.157766494563,3432.06256267501,7058.1534279807365,7554.463084070645,22.716666666666665,-0.3296906452627879,0.944089020392784,0,2.3093104655550434,0.4718157377944993,0.8816971756614809,0.059151412169259565,0,0.29999999999999716,1,,2026-06-17 23:00:00+09:00,175.0,-22.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:109,-1,OSM_ro129_0_220,2026-06-17 23:27:00+09:00,2026-06-17 23:27:00+09:00,0,,1.3658985683039198,,0.0,capture_gps_anchor,109,1,2026-06-17T23:00,22.9,98.0,22.6,1.8,61.0,1011.6,100.0,2026-06-17 23:00:00+09:00,1.8,10.299999999999992,14.200000000000005,23.7,57.1,140.5,0.0,1,1,-13361.174981207834,-534949.7776065228,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,tertiary,9.999999999998824,169.02906367162245,9.890547886320405,7.0,1282.440336792952,180.32550719262903,528.0439772663689,1556.9829067182181,3812.3964556464634,4775.428956099045,23.45,-0.14349262199117946,0.9896513868196702,0,2.3398660211101543,0.4775378744978136,0.8786111645205235,0.06069441773973827,0,0.29999999999999716,1,,2026-06-17 23:00:00+09:00,175.0,-22.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:111,-1,OSM_ro384_0_7,2026-06-17 23:57:00+09:00,2026-06-17 23:57:00+09:00,0,,2.549859117529181,,0.0,capture_gps_anchor,111,1,2026-06-18T00:00,23.2,97.0,22.7,0.5,53.0,1011.6,100.0,2026-06-18 00:00:00+09:00,0.5,9.499999999999993,14.700000000000005,21.3,52.7,135.5,0.0,1,1,-16968.537341017534,-534919.779373035,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999933056,314.6495770457844,7.092760115656006,10.0,74.50215359998903,63.926901281531265,1152.0915087654114,4957.236992463941,3771.8690031896836,6108.208407902213,23.95,-0.013089595571345647,0.999914327574007,0,2.360699354444094,0.481427773709994,0.8764857663993402,0.061757116800329914,0,0.5,1,,2026-06-18 00:00:00+09:00,148.0,-27.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:112,-1,OSM_ro132_0_10,2026-06-18 22:52:00+09:00,2026-06-18 22:52:00+09:00,0,,1.7550978015902772,,0.0,capture_gps_anchor,112,1,2026-06-18T23:00,25.0,98.0,24.7,0.0,3.0,1011.7,100.0,2026-06-18 23:00:00+09:00,0.0,0.0,0.0,0.0,8.3,65.39999999999999,12.0,1,1,-11812.723061388886,-535296.1335539236,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999989988,200.8312938492001,0.0,10.0,224.4201700299034,49.58860897646184,589.1962242871263,531.1332614632674,4007.0735047156404,4601.2099876019565,22.866666666666667,-0.29237170472273627,0.9563047559630357,0,3.315560465555407,0.6483746077586213,0.7613214616795285,0.11933926916023574,0,0.3000000000000007,1,,2026-06-18 23:00:00+09:00,188.0,-11.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:113,-1,OSM_ro527_0_76,2026-06-19 00:06:00+09:00,2026-06-19 00:06:00+09:00,0,,1.8452235991571233,,0.0,capture_gps_anchor,113,1,2026-06-19T00:00,24.9,97.0,24.5,0.0,3.0,1011.7,100.0,2026-06-19 00:00:00+09:00,0.0,0.0,0.0,0.0,7.800000000000001,60.5,13.0,1,1,-11984.44099546639,-533914.4935331187,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999928235,194.55403936514227,26.86391317607493,10.0,145.19870378127504,715.8568929954993,1979.5451268681074,1880.1768786343168,5229.839084323428,5907.585721401496,0.1,0.02617694830787315,0.9996573249755573,0,3.3669493544444578,0.6566599343316437,0.7541868008945538,0.1229065995527231,0,0.3999999999999986,1,,2026-06-19 00:00:00+09:00,166.0,-22.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:114,-1,OSM_ro257_0_20,2026-06-19 00:29:00+09:00,2026-06-19 00:29:00+09:00,0,,5.313320447679714,,0.0,capture_gps_anchor,114,1,2026-06-19T00:00,24.9,97.0,24.5,0.0,3.0,1011.7,100.0,2026-06-19 00:00:00+09:00,0.0,0.0,0.0,0.0,7.800000000000001,60.5,13.0,1,1,-10041.70694492532,-532726.1407346408,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.99999999997653,315.7394208765576,0.0,10.0,74.55435434160142,75.8421537287975,635.4428407683615,3493.7057283263903,7108.246448342316,7624.433316738701,0.48333333333333334,0.12619896913582973,0.992004949679715,0,3.382921576665993,0.6592191577406395,0.7519508641312421,0.12402456793437894,0,0.3999999999999986,1,,2026-06-19 00:00:00+09:00,166.0,-22.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:115,-1,OSM_ro129_0_60,2026-06-19 01:04:00+09:00,2026-06-19 01:04:00+09:00,0,,7.488336350960872,,0.0,capture_gps_anchor,115,1,2026-06-19T01:00,24.9,97.0,24.4,0.0,3.0,1011.3,98.0,2026-06-19 01:00:00+09:00,0.0,0.0,0.0,0.0,7.7,57.0,14.0,1,1,-12822.113534975455,-534058.3465303513,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,tertiary,10.000000000031717,187.87804149744974,7.328965794641789,7.0,350.37165368225556,262.7773330029278,1567.9749636593683,1922.7897754059259,4853.6635376399145,5665.9360537037,1.0666666666666667,0.27563735581699916,0.9612616959383189,0,3.407227132222559,0.6630990104695843,0.7485316976015499,0.12573415119922504,0,0.5,1,,2026-06-19 01:00:00+09:00,139.0,-27.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:117,-1,OSM_ro146_0_322,2026-06-20 22:17:00+09:00,2026-06-20 22:17:00+09:00,0,,4.969331460807847,,0.0,capture_gps_anchor,117,1,2026-06-20T22:00,25.1,98.0,24.7,0.3,51.0,1010.5,75.0,2026-06-20 22:00:00+09:00,0.3,0.29999999999999266,0.30000000000000354,0.3,0.3,0.3,0.0,1,1,-11831.961824746053,-535190.853528522,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999999405,274.13286771969626,0.0,10.0,330.4933417842921,43.37521359336436,695.2176897654151,625.6740643924979,4093.831844473186,4697.383216888921,22.283333333333335,-0.4344452574044169,0.900698239322588,0,5.29125491000066,0.9026180535147951,0.43044238809527396,0.28477880595236305,0,0.40000000000000213,1,,2026-06-20 22:00:00+09:00,176.0,24.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:118,-1,OSM_ro137_0_60,2026-06-21 00:13:00+09:00,2026-06-21 00:13:00+09:00,0,,0.9508839839027883,,0.0,capture_gps_anchor,118,1,2026-06-21T00:00,25.1,99.0,24.8,0.0,3.0,1010.1,80.0,2026-06-21 00:00:00+09:00,0.0,0.29999999999999266,0.30000000000000354,0.3,0.3,0.3,2.0,1,1,-10589.404958763096,-532414.8414122389,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.00000000003976,323.6632050970193,30.014574257691606,10.0,558.5915326315476,8.277767823877978,1265.4250552345477,3593.01765504049,7135.014420741513,7717.356892639657,0.21666666666666667,0.05669278756337751,0.9983916705573488,0,5.371810465555043,0.9098627689363271,0.41490931744601706,0.2925453412769915,0,0.3000000000000007,1,,2026-06-21 00:00:00+09:00,184.0,-3.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:119,-1,OSM_ro877_0_12,2026-06-21 02:27:00+09:00,2026-06-21 02:27:00+09:00,0,,3.6861121219614335,,0.0,capture_gps_anchor,119,1,2026-06-21T02:00,25.0,99.0,24.8,0.0,2.0,1009.7,70.0,2026-06-21 02:00:00+09:00,0.0,0.0,0.30000000000000354,0.3,0.3,0.3,4.0,1,1,-19743.946941166207,-535560.8791188037,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.999999999960325,136.01366548017302,17.51864298476289,6.0,200.4470347139682,1280.9035174191902,147.36382249529936,2689.6314111377988,5221.685318003229,7749.083466717021,2.45,0.5983246005706591,0.8012538126910607,0,5.464866021110154,0.917898817642521,0.3968145165823221,0.301592741708839,0,0.1999999999999993,1,,2026-06-21 02:00:00+09:00,148.0,-21.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:120,-1,OSM_ro879_0_13,2026-06-21 02:42:00+09:00,2026-06-21 02:42:00+09:00,0,,0.45501128011486947,,0.0,capture_gps_anchor,120,1,2026-06-21T03:00,25.1,99.0,24.9,0.0,1.0,1009.4,20.0,2026-06-21 03:00:00+09:00,0.0,0.0,0.30000000000000354,0.3,0.3,0.3,5.0,1,1,-19732.39572396443,-535484.2320959342,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,10.000000000002483,87.11472180843134,0.0,6.0,126.52353688357563,1207.3382677155282,155.95555796613516,2733.654662175955,5257.134098357758,7781.221183283281,2.7,0.6494480483301837,0.7604059656000309,0,5.475282687778034,0.9187760386697712,0.39477916708747834,0.30261041645626086,0,0.20000000000000284,1,,2026-06-21 03:00:00+09:00,125.0,-23.0,-1.0,0.18,1,jma_O9_predicted
capture_anchor:121,-1,OSM_ro136_0_265,2026-06-22 20:25:00+09:00,2026-06-22 20:25:00+09:00,0,,2.313074405947947,,0.0,capture_gps_anchor,121,1,2026-06-22T20:00,25.1,89.0,23.1,0.0,1.0,1006.1,37.0,2026-06-22 20:00:00+09:00,0.0,0.0,0.20000000000000356,1.2000000000000002,1.6,1.9000000000000001,4.0,1,1,-14850.128219220338,-538733.5603247071,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,secondary,10.000000000055355,194.16090817829703,7.946762646167969,5.0,204.0309346199887,323.5548626010509,362.817980732519,1858.0175730460244,461.7535693344489,1916.8954880374347,20.416666666666668,-0.8064446042674829,0.591309648363582,0,7.213477132222195,0.9993522826608373,0.03598631879720158,0.4820068406013992,0,2.0,0,,2026-06-22 20:00:00+09:00,100.0,13.0,1.0,0.06,1,jma_O9_predicted
