session_file,visit_index,segment_id,entered_at,exited_at,point_count,mean_speed_mps,mean_match_distance_m,elevation_m,duration_s,elevation_delta_m,slope_observed_deg,local_relief_proxy_m
2026-08-15.gpx,40,OSM_ro119_0_115,2026-08-15 20:04:05.999000+09:00,2026-08-15 20:04:06.999000+09:00,2,8.064477534372507,4.594089832592542,10.355,1.0,-0.6555,-3.750372950760794,0.19400000000000084
2026-08-15.gpx,41,OSM_ro119_0_117,2026-08-15 20:04:07.999000+09:00,2026-08-15 20:04:08.999000+09:00,2,8.088712411186167,2.069975498145357,9.543,1.0,-0.8120000000000012,-4.642232413485167,0.0
2026-08-15.gpx,42,OSM_ro119_0_119,2026-08-15 20:04:09.999000+09:00,2026-08-15 20:04:11.999000+09:00,3,8.344972300053426,4.262657919702879,8.652,2.0,-0.891,-5.0916085897333,0.0
2026-08-15.gpx,43,OSM_ro119_0_121,2026-08-15 20:04:12.999000+09:00,2026-08-15 20:04:13.999000+09:00,2,8.661226656977128,5.51255135851873,7.2965,1.0,-1.3554999999999993,-7.719394150024278,-0.49049999999999994
2026-08-15.gpx,44,OSM_ro119_0_123,2026-08-15 20:04:14.999000+09:00,2026-08-15 20:04:16.999000+09:00,3,8.8817572256528,6.714447211088296,6.773,2.0,-0.5235000000000003,-2.9966985486299254,-0.5235000000000003
2026-08-15.gpx,45,OSM_ro119_0_125,2026-08-15 20:04:17.999000+09:00,2026-08-15 20:04:18.999000+09:00,2,8.943445047008714,4.819715510696731,7.073,1.0,0.3000000000000007,1.7183580016554612,-0.2234999999999996
2026-08-15.gpx,46,OSM_ro119_0_127,2026-08-15 20:04:19.999000+09:00,2026-08-15 20:04:21.999000+09:00,3,8.433326455706059,6.774269066717738,7.787,2.0,0.7139999999999995,4.083988064154198,0.49049999999999994
2026-08-15.gpx,47,OSM_ro119_0_129,2026-08-15 20:04:22.999000+09:00,2026-08-15 20:04:23.999000+09:00,2,8.010874717701382,7.15349688140844,7.2765,1.0,-0.5104999999999995,-2.9224126037724436,-0.019999999999999574
2026-08-15.gpx,48,OSM_ro119_0_131,2026-08-15 20:04:24.999000+09:00,2026-08-15 20:04:25.999000+09:00,2,8.496687704718347,5.501301671047653,6.992,1.0,-0.2845000000000004,-1.629625347729731,-0.3045
2026-08-15.gpx,49,OSM_ro119_0_133,2026-08-15 20:04:26.999000+09:00,2026-08-15 20:04:27.999000+09:00,2,8.754109395320771,4.116105084211408,6.920999999999999,1.0,-0.07100000000000062,-0.4067931991530496,-0.8660000000000005
2026-08-15.gpx,50,OSM_ro119_0_135,2026-08-15 20:04:28.999000+09:00,2026-08-15 20:04:30.999000+09:00,3,8.317757782047515,3.911785642789807,7.796,2.0,0.8750000000000009,5.000644597558438,0.0
2026-08-15.gpx,51,OSM_ro119_0_137,2026-08-15 20:04:31.999000+09:00,2026-08-15 20:04:32.999000+09:00,2,7.881788623263271,2.786689906812607,9.131499999999999,1.0,1.3354999999999988,7.606840267845699,0.0
2026-08-15.gpx,52,OSM_ro119_0_139,2026-08-15 20:04:33.999000+09:00,2026-08-15 20:04:35.999000+09:00,3,7.660548117049973,3.452839640845824,10.118,2.0,0.9865000000000013,5.633999477687125,0.0
2026-08-15.gpx,53,OSM_ro119_0_141,2026-08-15 20:04:36.999000+09:00,2026-08-15 20:04:38.999000+09:00,3,7.902309512561715,4.940344675084826,11.853,2.0,1.7349999999999994,9.842834465824001,0.0
2026-08-15.gpx,54,OSM_ro119_0_143,2026-08-15 20:04:39.999000+09:00,2026-08-15 20:04:40.999000+09:00,2,7.7327218177112895,4.118716763285461,13.2425,1.0,1.3895,7.910597818738719,0.0
2026-08-15.gpx,55,OSM_ro119_0_145,2026-08-15 20:04:41.999000+09:00,2026-08-15 20:04:43.999000+09:00,3,7.992380825200184,5.010642387642375,14.318,2.0,1.0755,6.1385653861071985,0.0
2026-08-15.gpx,56,OSM_ro119_0_147,2026-08-15 20:04:44.999000+09:00,2026-08-15 20:04:45.999000+09:00,2,8.430489480547172,4.395213957551389,15.485,1.0,1.1669999999999998,6.656309251860311,0.0
2026-08-15.gpx,57,OSM_ro119_0_149,2026-08-15 20:04:46.999000+09:00,2026-08-15 20:04:47.999000+09:00,2,8.497750433754936,2.829143939265391,15.9545,1.0,0.46950000000000003,2.688062906531105,0.0
2026-08-15.gpx,58,OSM_ro119_0_151,2026-08-15 20:04:48.999000+09:00,2026-08-15 20:04:50.999000+09:00,3,8.207180951182496,4.346534737195323,16.207,2.0,0.2525000000000013,1.4464110924590243,0.0
2026-08-15.gpx,59,OSM_ro119_0_153,2026-08-15 20:04:51.999000+09:00,2026-08-15 20:04:53.999000+09:00,3,7.36463351790443,5.636707784884597,16.483,2.0,0.2759999999999998,1.5809621581638391,0.0
2026-08-15.gpx,60,OSM_ro119_0_155,2026-08-15 20:04:54.999000+09:00,2026-08-15 20:04:55.999000+09:00,2,6.999971317356616,3.630495872245711,17.0515,1.0,0.5685000000000002,3.253762778202315,0.0
2026-08-15.gpx,61,OSM_ro119_0_157,2026-08-15 20:04:56.999000+09:00,2026-08-15 20:04:58.999000+09:00,3,7.680270181126422,4.029194769552489,18.242,2.0,1.1905000000000001,6.789109086572218,0.0
2026-08-15.gpx,62,OSM_ro119_0_159,2026-08-15 20:04:59.999000+09:00,2026-08-15 20:05:00.999000+09:00,2,7.952924092349297,3.426499085020703,19.7325,1.0,1.4905000000000008,8.477524962844624,0.0
2026-08-15.gpx,63,OSM_ro119_0_160,2026-08-15 20:05:01.999000+09:00,2026-08-15 20:05:02.999000+09:00,2,7.328770117855912,4.408987709540895,21.177999999999997,1.0,1.4454999999999956,8.225133442836775,0.0
2026-08-15.gpx,64,OSM_ro119_0_161,2026-08-15 20:05:03.999000+09:00,2026-08-15 20:05:04.999000+09:00,2,7.169954899529017,7.658469161131914,22.534,1.0,1.3560000000000016,7.722207232902749,0.0
2026-08-15.gpx,65,OSM_ro119_0_163,2026-08-15 20:05:05.999000+09:00,2026-08-15 20:05:07.999000+09:00,3,6.717903365754104,7.831310609222963,24.562,2.0,2.0280000000000022,11.464106952602027,0.0
2026-08-15.gpx,66,OSM_ro119_0_165,2026-08-15 20:05:08.999000+09:00,2026-08-15 20:05:09.999000+09:00,2,7.197231035461014,3.634459817589024,26.655,1.0,2.093,11.82136068673845,0.0
2026-08-15.gpx,67,OSM_ro119_0_167,2026-08-15 20:05:10.999000+09:00,2026-08-15 20:05:12.999000+09:00,3,6.994856302451534,4.539434571090228,28.637,2.0,1.9819999999999993,11.210732462407957,0.0
2026-08-15.gpx,68,OSM_ro119_0_169,2026-08-15 20:05:13.999000+09:00,2026-08-15 20:05:15.999000+09:00,3,6.855297888730765,3.207613722498087,29.683,2.0,1.0459999999999994,5.971423615787,0.0
2026-08-15.gpx,69,OSM_ro119_0_171,2026-08-15 20:05:16.999000+09:00,2026-08-15 20:05:18.999000+09:00,3,6.8630846118915825,4.358753785095227,31.402,2.0,1.7190000000000012,9.753816230089718,0.0
2026-08-15.gpx,70,OSM_ro119_0_173,2026-08-15 20:05:19.999000+09:00,2026-08-15 20:05:21.999000+09:00,3,7.154564011499766,6.899255984507409,33.31,2.0,1.9080000000000013,10.802200165386918,0.0
2026-08-15.gpx,71,OSM_ro119_0_175,2026-08-15 20:05:22.999000+09:00,2026-08-15 20:05:24.999000+09:00,3,6.729085628977096,8.26513872138984,35.651,2.0,2.341000000000001,13.17567391334169,0.0
2026-08-15.gpx,72,OSM_ro119_0_177,2026-08-15 20:05:25.999000+09:00,2026-08-15 20:05:26.999000+09:00,2,6.617325710215095,4.713007310454108,37.32,1.0,1.668999999999997,9.475329406121938,0.7710000000000008
2026-08-15.gpx,73,OSM_ro119_0_179,2026-08-15 20:05:27.999000+09:00,2026-08-15 20:05:29.999000+09:00,3,7.041462167065045,2.4279950827237293,38.597,2.0,1.277000000000001,7.277284016742959,2.048000000000002
2026-08-15.gpx,74,OSM_ro119_0_181,2026-08-15 20:05:30.999000+09:00,2026-08-15 20:05:32.999000+09:00,3,7.315853447476911,4.233805959809698,39.0,2.0,0.4029999999999987,2.307771112334094,2.4510000000000005
2026-08-15.gpx,75,OSM_ro119_0_183,2026-08-15 20:05:33.999000+09:00,2026-08-15 20:05:35.999000+09:00,3,7.357757026546554,7.702156335699976,38.535,2.0,-0.4650000000000034,-2.6623359738792147,1.985999999999997
2026-08-15.gpx,76,OSM_ro119_0_185,2026-08-15 20:05:36.999000+09:00,2026-08-15 20:05:38.999000+09:00,3,7.317207105831386,10.412484705566905,37.833,2.0,-0.7019999999999982,-4.015576061525008,1.283999999999999
2026-08-15.gpx,77,OSM_ro119_0_187,2026-08-15 20:05:39.999000+09:00,2026-08-15 20:05:41.999000+09:00,3,7.5053631112477825,10.919057967957322,36.549,2.0,-1.283999999999999,-7.3167440426434585,0.0
2026-08-15.gpx,78,OSM_ro119_0_189,2026-08-15 20:05:42.999000+09:00,2026-08-15 20:05:43.999000+09:00,2,7.553496824684412,8.121446353667531,34.732,1.0,-1.8170000000000002,-10.298291695279042,0.0
2026-08-15.gpx,79,OSM_ro119_0_191,2026-08-15 20:05:44.999000+09:00,2026-08-15 20:05:46.999000+09:00,3,7.029924833075968,6.113142327704515,32.474,2.0,-2.2580000000000027,-12.72400396826854,0.0
2026-08-15.gpx,80,OSM_ro119_0_193,2026-08-15 20:05:47.999000+09:00,2026-08-15 20:05:49.999000+09:00,3,6.628664943805091,5.956104633253244,30.029,2.0,-2.4449999999999967,-13.739271890240792,0.0
2026-08-15.gpx,81,OSM_ro119_0_195,2026-08-15 20:05:50.999000+09:00,2026-08-15 20:05:52.999000+09:00,3,6.881927945354991,3.4284553254950025,27.851,2.0,-2.178000000000001,-12.287131663053112,0.0
2026-08-15.gpx,82,OSM_ro119_0_197,2026-08-15 20:05:53.999000+09:00,2026-08-15 20:05:55.999000+09:00,3,6.7073576771132375,2.904941385190412,26.848,2.0,-1.0030000000000001,-5.727611179882992,0.0
2026-08-15.gpx,83,OSM_ro119_0_199,2026-08-15 20:05:56.999000+09:00,2026-08-15 20:05:57.999000+09:00,2,7.244467101141206,1.924283612260571,25.387500000000003,1.0,-1.4604999999999961,-8.309300162274516,0.0
2026-08-15.gpx,84,OSM_ro119_0_200,2026-08-15 20:05:58.999000+09:00,2026-08-15 20:05:59.999000+09:00,2,7.521652209125714,3.47155258120197,24.5505,1.0,-0.8370000000000033,-4.784504623330917,0.0
2026-08-15.gpx,85,OSM_ro119_0_202,2026-08-15 20:06:00.999000+09:00,2026-08-15 20:06:01.999000+09:00,2,8.376309839965973,2.9368034515081742,23.201500000000003,1.0,-1.3489999999999966,-7.682820669901641,0.0
2026-08-15.gpx,86,OSM_ro119_0_204,2026-08-15 20:06:02.999000+09:00,2026-08-15 20:06:04.999000+09:00,3,9.002025522579457,5.979047771418373,21.236,2.0,-1.9655000000000022,-11.119739256143248,0.0
2026-08-15.gpx,87,OSM_ro119_0_206,2026-08-15 20:06:05.999000+09:00,2026-08-15 20:06:06.999000+09:00,2,9.58076548217402,7.563921883505696,19.9045,1.0,-1.331500000000002,-7.58432237450928,0.0
2026-08-15.gpx,88,OSM_ro119_0_208,2026-08-15 20:06:07.999000+09:00,2026-08-15 20:06:08.999000+09:00,2,8.195430417247048,5.112703557066956,18.6965,1.0,-1.2079999999999984,-6.887955073386066,0.0
2026-08-15.gpx,89,OSM_ro119_0_210,2026-08-15 20:06:09.999000+09:00,2026-08-15 20:06:10.999000+09:00,2,8.910610410077766,3.2463220504436823,17.0525,1.0,-1.644000000000002,-9.335915528199306,0.0
2026-08-15.gpx,90,OSM_ro119_0_212,2026-08-15 20:06:11.999000+09:00,2026-08-15 20:06:13.999000+09:00,3,8.54546050881706,3.87223176251071,15.517,2.0,-1.535499999999999,-8.729585491886121,0.0
2026-08-15.gpx,91,OSM_ro119_0_214,2026-08-15 20:06:14.999000+09:00,2026-08-15 20:06:15.999000+09:00,2,8.826593291088784,4.6880954555040235,13.6325,1.0,-1.8844999999999992,-10.672228605676224,0.0
2026-08-15.gpx,92,OSM_ro119_0_216,2026-08-15 20:06:16.999000+09:00,2026-08-15 20:06:17.999000+09:00,2,8.85963781639428,4.3297527670808735,12.432500000000001,1.0,-1.1999999999999993,-6.842773412630937,0.0
2026-08-15.gpx,93,OSM_ro119_0_218,2026-08-15 20:06:18.999000+09:00,2026-08-15 20:06:19.999000+09:00,2,9.083525957085747,4.061545999102695,11.5465,1.0,-0.886000000000001,-5.063185084864385,0.0
2026-08-15.gpx,94,OSM_ro119_0_219,2026-08-15 20:06:20.999000+09:00,2026-08-15 20:06:21.999000+09:00,2,9.14883787176945,6.495157670663335,9.398,1.0,-2.1485000000000003,-12.125665272500983,0.0
2026-08-15.gpx,95,OSM_ro119_0_221,2026-08-15 20:06:22.999000+09:00,2026-08-15 20:06:23.999000+09:00,2,9.180492020683303,5.867920614499782,7.6375,1.0,-1.7604999999999995,-9.984607979497977,0.0
2026-08-15.gpx,96,OSM_ro119_0_223,2026-08-15 20:06:24.999000+09:00,2026-08-15 20:06:25.999000+09:00,2,9.323738607309421,5.681588835497157,6.92,1.0,-0.7175000000000002,-4.103939376597175,0.0
2026-08-15.gpx,97,OSM_ro119_0_225,2026-08-15 20:06:26.999000+09:00,2026-08-15 20:06:27.999000+09:00,2,8.993473787520223,4.9936712585256995,6.811999999999999,1.0,-0.10800000000000054,-0.6187703616978772,0.0
2026-08-15.gpx,98,OSM_ro119_0_227,2026-08-15 20:06:28.999000+09:00,2026-08-15 20:06:29.999000+09:00,2,8.432529560124292,1.9571664716387842,5.523,1.0,-1.2889999999999997,-7.344925505462223,0.0
2026-08-15.gpx,99,OSM_ro119_0_229,2026-08-15 20:06:30.999000+09:00,2026-08-15 20:06:32.999000+09:00,3,8.17873313656756,2.7892879930326706,4.32,2.0,-1.2029999999999994,-6.859717540553088,0.0
2026-08-15.gpx,100,OSM_ro119_0_231,2026-08-15 20:06:33.999000+09:00,2026-08-15 20:06:34.999000+09:00,2,7.877966576389102,1.3380838504954167,3.824,1.0,-0.49600000000000044,-2.839543612324978,-0.4145000000000003
2026-08-15.gpx,101,OSM_ro119_0_233,2026-08-15 20:06:35.999000+09:00,2026-08-15 20:06:37.999000+09:00,3,8.241927885279273,2.59181441224746,3.427,2.0,-0.3969999999999998,-2.2734485617303144,-0.8115000000000001
2026-08-15.gpx,102,OSM_ro119_0_235,2026-08-15 20:06:38.999000+09:00,2026-08-15 20:06:39.999000+09:00,2,8.537592436853686,2.1011859774690085,2.8179999999999996,1.0,-0.6090000000000004,-3.4850088133311066,-1.4205000000000005
2026-08-15.gpx,103,OSM_ro119_0_237,2026-08-15 20:06:40.999000+09:00,2026-08-15 20:06:41.999000+09:00,2,8.766681791755492,1.3230303012925504,3.0175,1.0,0.19950000000000045,1.1428991917967422,-1.221
2026-08-15.gpx,104,OSM_ro119_0_239,2026-08-15 20:06:42.999000+09:00,2026-08-15 20:06:44.999000+09:00,3,8.86871422005194,3.826563612269169,3.528,2.0,0.5105,2.9224126037724463,-0.7105000000000001
2026-08-15.gpx,105,OSM_ro119_0_241,2026-08-15 20:06:45.999000+09:00,2026-08-15 20:06:46.999000+09:00,2,8.565436727041813,3.6965443953827957,4.2385,1.0,0.7105000000000001,4.064035759577777,0.0
2026-08-15.gpx,106,OSM_ro119_0_243,2026-08-15 20:06:47.999000+09:00,2026-08-15 20:06:48.999000+09:00,2,8.32250812341948,1.6956732719152583,4.783,1.0,0.5445000000000002,3.1166775147958767,0.0
2026-08-15.gpx,107,OSM_ro119_0_245,2026-08-15 20:06:49.999000+09:00,2026-08-15 20:06:51.999000+09:00,3,8.634504965971649,3.7718076900427757,5.082,2.0,0.2989999999999995,1.7126335585486772,0.0
2026-08-15.gpx,108,OSM_ro119_0_247,2026-08-15 20:06:52.999000+09:00,2026-08-15 20:06:53.999000+09:00,2,8.575158035284645,3.6226560461045483,5.0925,1.0,0.010500000000000398,0.06016054637974443,0.0
2026-08-15.gpx,109,OSM_ro119_0_249,2026-08-15 20:06:54.999000+09:00,2026-08-15 20:06:55.999000+09:00,2,7.988069999983625,1.9280256495313584,5.265,1.0,0.17249999999999943,0.9882541819158682,0.1429999999999998
2026-08-15.gpx,110,OSM_ro119_0_250,2026-08-15 20:06:56.999000+09:00,2026-08-15 20:06:57.999000+09:00,2,7.815801671190058,4.655181577500907,5.505,1.0,0.2400000000000002,1.3748347805694066,0.3120000000000003
2026-08-15.gpx,111,OSM_ro119_0_252,2026-08-15 20:06:58.999000+09:00,2026-08-15 20:07:00.999000+09:00,3,7.567673256190926,5.006831446086267,5.193,2.0,-0.3120000000000003,-1.787048609721361,-0.07200000000000006
2026-08-15.gpx,112,OSM_ro119_0_254,2026-08-15 20:07:01.999000+09:00,2026-08-15 20:07:02.999000+09:00,2,7.738118378327511,4.029475889611137,5.122,1.0,-0.07099999999999973,-0.4067931991530445,-0.28000000000000025
2026-08-15.gpx,113,OSM_ro119_0_256,2026-08-15 20:07:03.999000+09:00,2026-08-15 20:07:05.999000+09:00,3,7.270735513624757,3.42400356056624,5.523,2.0,0.4009999999999998,2.2963304450453386,0.017999999999999794
2026-08-15.gpx,114,OSM_ro119_0_258,2026-08-15 20:07:06.999000+09:00,2026-08-15 20:07:08.999000+09:00,3,6.717157089954026,3.3098097885989706,5.402,2.0,-0.12099999999999955,-0.693245100757376,-0.12099999999999955
2026-08-15.gpx,115,OSM_ro119_0_260,2026-08-15 20:07:09.999000+09:00,2026-08-15 20:07:12+09:00,3,6.983238698487348,3.874049473793779,6.179,2.001,0.7770000000000001,4.442955281055,0.6560000000000006
2026-08-15.gpx,116,OSM_ro119_0_262,2026-08-15 20:07:13+09:00,2026-08-15 20:07:14+09:00,2,6.975177217301866,1.6344107644001844,6.2355,1.0,0.05649999999999977,0.32371770965204083,0.7125000000000004
2026-08-15.gpx,117,OSM_ro119_0_263,2026-08-15 20:07:15+09:00,2026-08-15 20:07:16+09:00,2,6.9908075353705526,3.457970836026619,5.756,1.0,-0.4794999999999998,-2.745229969537795,0.23300000000000054
2026-08-15.gpx,118,OSM_ro119_0_265,2026-08-15 20:07:17+09:00,2026-08-15 20:07:19+09:00,3,6.912275380261764,2.642980538028794,5.76,2.0,0.0039999999999995595,0.02291831058292056,0.06199999999999939
2026-08-15.gpx,119,OSM_ro119_0_267,2026-08-15 20:07:20+09:00,2026-08-15 20:07:21+09:00,2,7.461459724539651,1.503361875723996,5.698,1.0,-0.06199999999999939,-0.35522928135657184,-0.041999999999999815
2026-08-15.gpx,120,OSM_ro119_0_269,2026-08-15 20:07:22+09:00,2026-08-15 20:07:24+09:00,3,7.889283686519228,2.7836805256655714,5.42,2.0,-0.27800000000000047,-1.592412528273927,-0.3360000000000003
2026-08-15.gpx,121,OSM_ro119_0_271,2026-08-15 20:07:25+09:00,2026-08-15 20:07:26+09:00,2,8.244663735062488,2.169565026885392,4.9115,1.0,-0.5084999999999997,-2.9109831177389003,-0.8445
2026-08-15.gpx,122,OSM_ro119_0_273,2026-08-15 20:07:27+09:00,2026-08-15 20:07:29+09:00,3,8.55025495451896,4.069965405774067,4.932,2.0,0.020500000000000185,0.11745618346546721,-0.8239999999999998
2026-08-15.gpx,123,OSM_ro119_0_275,2026-08-15 20:07:30+09:00,2026-08-15 20:07:31+09:00,2,8.845746082622101,4.2900558285665795,5.74,1.0,0.8079999999999998,4.619463488889866,-0.019999999999999574
2026-08-15.gpx,124,OSM_ro119_0_277,2026-08-15 20:07:32+09:00,2026-08-15 20:07:33+09:00,2,8.60241437990531,3.0702922549214806,6.5525,1.0,0.8125,4.645078425891606,0.0
2026-08-15.gpx,125,OSM_ro119_0_279,2026-08-15 20:07:34+09:00,2026-08-15 20:07:36+09:00,3,7.970694876532725,3.8926242665466524,7.245,2.0,0.6924999999999999,3.96140841509217,0.0
2026-08-15.gpx,126,OSM_ro119_0_281,2026-08-15 20:07:37+09:00,2026-08-15 20:07:38+09:00,2,8.201124699519571,3.11597842809791,8.4585,1.0,1.2135000000000007,6.919012476081196,0.0
2026-08-15.gpx,127,OSM_ro119_0_283,2026-08-15 20:07:39+09:00,2026-08-15 20:07:41+09:00,3,8.068242735850925,4.514391379064364,9.172,2.0,0.7134999999999998,4.081137795560728,0.0
2026-08-15.gpx,128,OSM_ro119_0_285,2026-08-15 20:07:42+09:00,2026-08-15 20:07:43+09:00,2,7.79244943630543,3.039138039466691,10.537500000000001,1.0,1.3655000000000008,7.77564867627062,0.0
2026-08-15.gpx,129,OSM_ro119_0_287,2026-08-15 20:07:44+09:00,2026-08-15 20:07:45.999000+09:00,3,7.492978235587292,3.3966768843442665,11.799,1.999,1.261499999999998,7.189883591852831,0.0
2026-08-15.gpx,130,OSM_ro119_0_289,2026-08-15 20:07:46.999000+09:00,2026-08-15 20:07:48.999000+09:00,3,6.2351246897444765,4.100494180467395,13.042,2.0,1.2430000000000003,7.08552293845929,0.0
2026-08-15.gpx,131,OSM_ro119_0_291,2026-08-15 20:07:49.999000+09:00,2026-08-15 20:07:51.999000+09:00,3,6.765057798273268,4.382651683069878,14.574,2.0,1.532,8.709992864071928,0.0
2026-08-15.gpx,132,OSM_ro119_0_293,2026-08-15 20:07:52.999000+09:00,2026-08-15 20:07:53.999000+09:00,2,7.930659235440233,3.008145843150082,16.3795,1.0,1.8055000000000003,10.234494502624987,0.0
2026-08-15.gpx,133,OSM_ro119_0_295,2026-08-15 20:07:54.999000+09:00,2026-08-15 20:07:56.999000+09:00,3,8.41468056413702,4.449943047395217,17.826,2.0,1.4465000000000003,8.230745673749702,0.0
2026-08-15.gpx,134,OSM_ro119_0_297,2026-08-15 20:07:57.999000+09:00,2026-08-15 20:07:59.999000+09:00,3,7.3917699296490715,6.5942693219025905,19.33,2.0,1.5039999999999978,8.553178290510887,0.0
2026-08-15.gpx,135,OSM_ro119_0_299,2026-08-15 20:08:00.999000+09:00,2026-08-15 20:08:02.999000+09:00,3,7.112884071267402,9.727662924758802,19.599,2.0,0.2690000000000019,1.540884874024629,0.0
2026-08-15.gpx,136,OSM_ro119_0_301,2026-08-15 20:08:03.999000+09:00,2026-08-15 20:08:06.999000+09:00,4,6.497271540175188,14.299003685199878,20.744500000000002,3.0,1.145500000000002,6.5347485326124195,0.0
2026-08-15.gpx,137,OSM_ro119_0_303,2026-08-15 20:08:07.999000+09:00,2026-08-15 20:08:08.999000+09:00,2,6.75817828477278,13.279159312968211,22.1295,1.0,1.384999999999998,7.885301535846422,0.0
2026-08-15.gpx,138,OSM_ro119_0_305,2026-08-15 20:08:09.999000+09:00,2026-08-15 20:08:12.999000+09:00,4,7.244833184123446,10.61961818386888,23.734,3.0,1.6045000000000016,9.115414683310297,0.0
2026-08-15.gpx,139,OSM_ro119_0_307,2026-08-15 20:08:13.999000+09:00,2026-08-15 20:08:14.999000+09:00,2,7.840820688194564,3.5680864379433093,25.458,1.0,1.7239999999999966,9.781639557699577,0.0
2026-08-15.gpx,140,OSM_ro119_0_309,2026-08-15 20:08:15.999000+09:00,2026-08-15 20:08:17.999000+09:00,3,7.74224988421556,2.148035282049347,27.857,2.0,2.399000000000001,13.49031562954973,0.0
2026-08-15.gpx,141,OSM_ro119_0_311,2026-08-15 20:08:18.999000+09:00,2026-08-15 20:08:20.999000+09:00,3,7.376452402947262,3.4313186348511313,30.209,2.0,2.3520000000000003,13.235410151577007,0.0
2026-08-15.gpx,142,OSM_ro119_0_313,2026-08-15 20:08:21.999000+09:00,2026-08-15 20:08:23.999000+09:00,3,5.848066314925805,2.860744430793019,31.008,2.0,0.7989999999999995,4.568228072820227,0.0
2026-08-15.gpx,143,OSM_ro119_0_315,2026-08-15 20:08:24.999000+09:00,2026-08-15 20:08:26.999000+09:00,3,6.3152935447803875,5.464952186551234,33.486,2.0,2.477999999999998,13.91754622737651,0.0
2026-08-15.gpx,144,OSM_ro119_0_317,2026-08-15 20:08:27.999000+09:00,2026-08-15 20:08:29.999000+09:00,3,6.442840109823042,6.850465046476451,35.585,2.0,2.0990000000000038,11.854291434734803,0.0
2026-08-15.gpx,145,OSM_ro119_0_319,2026-08-15 20:08:30.999000+09:00,2026-08-15 20:08:32.999000+09:00,3,6.75176204060467,8.152492860173902,37.438,2.0,1.8530000000000015,10.497837169020094,0.0
2026-08-15.gpx,146,OSM_ro119_0_321,2026-08-15 20:08:33.999000+09:00,2026-08-15 20:08:35.999000+09:00,3,6.910900461187073,5.11954951209952,39.32,2.0,1.881999999999998,10.65839527789116,0.0
2026-08-15.gpx,147,OSM_ro119_0_323,2026-08-15 20:08:36.999000+09:00,2026-08-15 20:08:39.999000+09:00,4,6.535283116321981,4.7904743994222985,41.391000000000005,3.0,2.071000000000005,11.700546954295486,0.0
2026-08-15.gpx,148,OSM_ro119_0_325,2026-08-15 20:08:40.999000+09:00,2026-08-15 20:08:42.999000+09:00,3,6.286291044862168,5.0634335260593595,43.714,2.0,2.3229999999999933,13.077860825971598,0.0
2026-08-15.gpx,149,OSM_ro119_0_327,2026-08-15 20:08:43.999000+09:00,2026-08-15 20:08:45.999000+09:00,3,6.224889725840896,5.370413318595169,45.154,2.0,1.4400000000000048,8.19426333463024,0.0
2026-08-15.gpx,150,OSM_ro119_0_329,2026-08-15 20:08:46.999000+09:00,2026-08-15 20:08:48.999000+09:00,3,6.244146561814669,3.582363969988684,47.22,2.0,2.0659999999999954,11.67307452569089,0.0
2026-08-15.gpx,151,OSM_ro119_0_331,2026-08-15 20:08:49.999000+09:00,2026-08-15 20:08:51.999000+09:00,3,6.571731354704764,3.3551051459092593,48.779,2.0,1.5590000000000046,8.861082503360471,0.0
2026-08-15.gpx,152,OSM_ro119_0_333,2026-08-15 20:08:52.999000+09:00,2026-08-15 20:08:54.999000+09:00,3,6.632944446369831,3.923975820769769,51.329,2.0,2.549999999999997,14.305551846621938,0.0
2026-08-15.gpx,153,OSM_ro119_0_335,2026-08-15 20:08:55.999000+09:00,2026-08-15 20:08:57.999000+09:00,3,6.762326590741041,4.123199509873976,53.341,2.0,2.0120000000000005,11.376027706771557,0.0
2026-08-15.gpx,154,OSM_ro119_0_337,2026-08-15 20:08:58.999000+09:00,2026-08-15 20:09:00.999000+09:00,3,6.317417906013439,2.4971312790854916,55.276,2.0,1.9350000000000023,10.95139034871823,0.0
2026-08-15.gpx,155,OSM_ro119_0_338,2026-08-15 20:09:01.999000+09:00,2026-08-15 20:09:03.999000+09:00,3,5.724092510136953,7.968862909672649,56.171,2.0,0.894999999999996,5.114345585301159,0.0
2026-08-15.gpx,156,OSM_ro119_0_340,2026-08-15 20:09:04.999000+09:00,2026-08-15 20:09:06.999000+09:00,3,5.404765492107541,5.609059138743645,58.391,2.0,2.219999999999999,12.516673914433898,0.0
2026-08-15.gpx,157,OSM_ro119_0_341,2026-08-15 20:09:07.999000+09:00,2026-08-15 20:09:08.999000+09:00,2,6.004273703807053,4.4717928485875795,59.799499999999995,1.0,1.4084999999999965,8.017370023500002,0.0
2026-08-15.gpx,158,OSM_ro119_0_342,2026-08-15 20:09:09.999000+09:00,2026-08-15 20:09:10.999000+09:00,2,6.0229094278967406,3.697111372071016,60.816,1.0,1.0165000000000077,5.804179781385973,0.0
2026-08-15.gpx,159,OSM_ro119_0_344,2026-08-15 20:09:11.999000+09:00,2026-08-15 20:09:14.999000+09:00,4,6.046707198943825,5.325922960326855,62.930499999999995,3.0,2.1144999999999925,11.939325720867165,0.0
2026-08-15.gpx,160,OSM_ro119_0_346,2026-08-15 20:09:15.999000+09:00,2026-08-15 20:09:18+09:00,3,6.283258404224237,8.577000542579043,65.268,2.001,2.3375000000000057,13.15666080516417,0.0
2026-08-15.gpx,161,OSM_ro119_0_348,2026-08-15 20:09:19+09:00,2026-08-15 20:09:21+09:00,3,6.792325280525044,8.213205828465872,67.425,2.0,2.1569999999999965,12.172209661027686,0.0
